"subject","age","gender","motherTongue","Dialect","parents","raised","education","linguisticEducation","order","condition","item","rating","rt"
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",113,"longSubjectnoI",32,2,9973
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",192,"BF",314,1,7592
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",33,"shortFordiIsl",4,3,8867
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",190,"BF",312,2,6625
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",145,"shortWhetherIsl",24,4,6426
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",218,"gf",209,3,8793
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",22,"longFordiIsl",1,1,7659
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",207,"BF",329,1,6239
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",204,"BF",326,2,5521
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",39,"shortFordiNoI",6,2,7899
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",219,"gf",210,6,10959
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",54,"longNaarIsl",9,2,6993
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",182,"BF",304,1,5406
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",174,"longAdjunctIsla",33,2,8312
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",188,"BF",310,3,7183
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",210,"gf",201,2,5173
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",97,"longSubjectnoI",28,2,7966
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",18,"localTop",604,4,7362
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",65,"shortNaarIsl",12,6,5264
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",181,"BF",303,2,6013
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",87,"shortSubjectnoI",26,2,6802
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",200,"BF",322,1,9812
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",168,"longAdjunctNoI",35,1,8389
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",222,"gf",213,5,12039
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",175,"shortAdjunctNoI",34,5,10328
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",201,"BF",323,2,4079
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",152,"longAdjunctNoI",39,5,7190
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",184,"BF",306,4,9206
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",155,"shortAdjunctNoI",38,7,4930
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",213,"gf",204,6,6740
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",180,"BF",302,2,2915
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",119,"shortWhetherNoI",18,6,6034
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",187,"BF",309,1,8394
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",149,"shortAdjunctIsl",40,6,4591
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",214,"gf",205,6,7436
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",55,"shortNaarNoI",10,7,5192
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",179,"BF",301,1,3769
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",118,"longWhetherIsla",17,7,6490
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",199,"BF",321,1,6421
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",216,"gf",207,6,6081
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",140,"longWhetherNoI",23,6,7244
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",208,"BF",331,1,5841
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",76,"longNaarNoI",15,7,6682
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",203,"BF",325,2,4077
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",44,"longFordiNoI",7,4,4530
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",220,"gf",211,2,6458
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",15,"localTop",601,6,5236
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",86,"longSubjectIsl",25,2,5685
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",217,"gf",208,7,11923
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",103,"shortSubjectnoI",30,5,6219
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",16,"localTop",602,2,7583
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",108,"shortSubjectIsl",31,2,5162
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",196,"BF",318,1,7297
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",70,"longNaarIsl",13,5,39210
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",197,"BF",319,2,6008
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",162,"longAdjunctIsla",37,5,7786
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",223,"gf",214,7,5301
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",92,"longSubjectnoI",27,6,9826
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",183,"BF",305,4,6074
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",81,"shortNaarIsl",16,6,7866
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",185,"BF",307,1,5584
"15105759741fd3be9683af4447c37d12d0d9d06b9c",24,"M","norsk","Oslo","norsk","norsk","Bachelor","Ja",195,"BF",317,2,6669
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",100,"shortSubjectIsl",29,6,17238
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",203,"BF",325,1,6601
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",36,"longFordiNoI",5,5,10338
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",195,"BF",317,1,10619
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",204,"BF",326,1,6433
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",143,"shortWhetherNoI",24,7,12938
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",217,"gf",208,6,14153
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",121,"shortWhetherIsl",18,7,10982
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",184,"BF",306,6,9217
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",126,"longWhetherIsla",19,2,7199
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",186,"BF",308,3,13082
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",172,"longAdjunctNoI",33,2,17912
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",215,"gf",206,7,19026
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",198,"BF",320,1,5490
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",62,"longNaarIsl",11,2,12811
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",18,"localTop",604,7,14196
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",63,"shortNaarNoI",12,6,9016
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",192,"BF",314,1,7737
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",31,"shortFordiNoI",4,6,12625
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",221,"gf",212,6,13074
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",68,"longNaarNoI",13,4,12674
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",193,"BF",315,1,6801
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",187,"BF",309,1,7435
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",73,"shortNaarIsl",14,7,9474
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",219,"gf",210,7,11512
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",94,"longSubjectIsl",27,1,14482
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",10,"introItems",501,1,7537
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",11,"introItems",502,1,3815
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",12,"introItems",503,3,12074
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",13,"introItems",504,2,9603
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",14,"introItems",505,7,8313
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",182,"BF",304,1,7662
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",105,"longSubjectnoI",30,2,39758
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",185,"BF",307,1,6959
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",89,"longSubjectnoI",26,2,9953
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",220,"gf",211,3,15074
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",170,"longAdjunctIsla",35,1,16105
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",201,"BF",323,1,4112
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",147,"shortAdjunctNoI",40,2,15785
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",207,"BF",329,1,8959
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",213,"gf",204,3,8872
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",177,"shortAdjunctIsl",34,3,20162
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",180,"BF",302,1,10487
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",127,"shortWhetherNoI",20,2,11857
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",183,"BF",305,1,4712
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",137,"shortWhetherIsl",22,4,18256
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",216,"gf",207,5,10153
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",199,"BF",321,1,7029
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",142,"longWhetherIsla",23,1,5983
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",16,"localTop",602,2,9305
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",160,"longAdjunctNoI",37,4,15888
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",181,"BF",303,1,6080
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",78,"longNaarIsl",15,1,7442
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",218,"gf",209,6,15600
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",79,"shortNaarNoI",16,6,12930
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",191,"BF",313,1,5993
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",47,"shortFordiNoI",8,5,12105
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",205,"BF",327,1,11632
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",214,"gf",205,5,10529
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",52,"longNaarNoI",9,6,6698
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",200,"BF",322,1,20256
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",57,"shortNaarIsl",10,6,38754
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",189,"BF",311,2,12391
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",110,"longSubjectIsl",31,1,19961
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",224,"gf",215,2,9809
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",20,"longFordiNoI",1,6,9498
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",188,"BF",310,1,6792
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",194,"BF",316,1,5881
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",116,"longWhetherNoI",17,7,13850
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",222,"gf",213,7,13602
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",95,"shortSubjectnoI",28,7,18135
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",197,"BF",319,1,7218
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",30,"longFordiIsl",3,1,7169
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",15,"localTop",601,7,14146
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",25,"shortFordiIsl",2,7,12870
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",196,"BF",318,1,7280
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",211,"gf",202,6,13147
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",84,"longSubjectnoI",25,7,14458
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",190,"BF",312,5,11856
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",154,"longAdjunctIsla",39,6,9658
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",209,"BF",332,2,9369
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",163,"shortAdjunctNoI",36,6,14354
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",212,"gf",203,6,13001
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",157,"shortAdjunctIsl",38,7,8649
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",208,"BF",331,1,6826
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",223,"gf",214,6,9937
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",179,"BF",301,1,6552
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",132,"longWhetherNoI",21,6,18074
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",202,"BF",324,1,3904
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",111,"shortSubjectnoI",32,7,14465
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",210,"gf",201,3,14889
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",46,"longFordiIsl",7,5,8475
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",206,"BF",328,1,7367
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",17,"localTop",603,1,5177
"15106027352054f7b017cd2752c9ca694d21349748",56,"F","norsk","Hordaland","norsk","norsk","VGS","N",41,"shortFordiIsl",6,7,10954
"151060416114d93a34ee731ac4aebef462da8717d3",60,"M","norsk","Oslo","Nordlending","norsk","Phd","N",208,"BF",331,1,178845
"151060416114d93a34ee731ac4aebef462da8717d3",60,"M","norsk","Oslo","Nordlending","norsk","Phd","N",58,"longNaarIsl",10,3,7418
"151060416114d93a34ee731ac4aebef462da8717d3",60,"M","norsk","Oslo","Nordlending","norsk","Phd","N",218,"gf",209,5,13054
"151060416114d93a34ee731ac4aebef462da8717d3",60,"M","norsk","Oslo","Nordlending","norsk","Phd","N",206,"BF",328,4,12270
"151060416114d93a34ee731ac4aebef462da8717d3",60,"M","norsk","Oslo","Nordlending","norsk","Phd","N",223,"gf",214,6,12023
"151060416114d93a34ee731ac4aebef462da8717d3",60,"M","norsk","Oslo","Nordlending","norsk","Phd","N",107,"shortSubjectnoI",31,6,9713
"151060416114d93a34ee731ac4aebef462da8717d3",60,"M","norsk","Oslo","Nordlending","norsk","Phd","N",197,"BF",319,2,11420
"151060416114d93a34ee731ac4aebef462da8717d3",60,"M","norsk","Oslo","Nordlending","norsk","Phd","N",21,"shortFordiIsl",1,5,10187
"151060416114d93a34ee731ac4aebef462da8717d3",60,"M","norsk","Oslo","Nordlending","norsk","Phd","N",207,"BF",329,1,6363
"151060416114d93a34ee731ac4aebef462da8717d3",60,"M","norsk","Oslo","Nordlending","norsk","Phd","N",27,"shortFordiNoI",3,5,8128
"151060416114d93a34ee731ac4aebef462da8717d3",60,"M","norsk","Oslo","Nordlending","norsk","Phd","N",212,"gf",203,1,10570
"151060416114d93a34ee731ac4aebef462da8717d3",60,"M","norsk","Oslo","Nordlending","norsk","Phd","N",15,"localTop",601,4,11498
"151060416114d93a34ee731ac4aebef462da8717d3",60,"M","norsk","Oslo","Nordlending","norsk","Phd","N",64,"longNaarNoI",12,7,6905
"151060416114d93a34ee731ac4aebef462da8717d3",60,"M","norsk","Oslo","Nordlending","norsk","Phd","N",200,"BF",322,1,7516
"151060416114d93a34ee731ac4aebef462da8717d3",60,"M","norsk","Oslo","Nordlending","norsk","Phd","N",139,"shortWhetherNoI",23,7,5814
"151060416114d93a34ee731ac4aebef462da8717d3",60,"M","norsk","Oslo","Nordlending","norsk","Phd","N",211,"gf",202,6,10677
"151060416114d93a34ee731ac4aebef462da8717d3",60,"M","norsk","Oslo","Nordlending","norsk","Phd","N",112,"shortSubjectIsl",32,6,8596
"151060416114d93a34ee731ac4aebef462da8717d3",60,"M","norsk","Oslo","Nordlending","norsk","Phd","N",188,"BF",310,1,5129
"151060416114d93a34ee731ac4aebef462da8717d3",60,"M","norsk","Oslo","Nordlending","norsk","Phd","N",173,"shortAdjunctIsl",33,7,15056
"151060416114d93a34ee731ac4aebef462da8717d3",60,"M","norsk","Oslo","Nordlending","norsk","Phd","N",205,"BF",327,3,7653
"151060416114d93a34ee731ac4aebef462da8717d3",60,"M","norsk","Oslo","Nordlending","norsk","Phd","N",219,"gf",210,4,23151
"151060416114d93a34ee731ac4aebef462da8717d3",60,"M","norsk","Oslo","Nordlending","norsk","Phd","N",122,"longWhetherIsla",18,3,9163
"151060416114d93a34ee731ac4aebef462da8717d3",60,"M","norsk","Oslo","Nordlending","norsk","Phd","N",180,"BF",302,1,4325
"151060416114d93a34ee731ac4aebef462da8717d3",60,"M","norsk","Oslo","Nordlending","norsk","Phd","N",144,"longWhetherNoI",24,6,8660
"151060416114d93a34ee731ac4aebef462da8717d3",60,"M","norsk","Oslo","Nordlending","norsk","Phd","N",16,"localTop",602,4,12299
"151060416114d93a34ee731ac4aebef462da8717d3",60,"M","norsk","Oslo","Nordlending","norsk","Phd","N",42,"longFordiIsl",6,4,10075
"151060416114d93a34ee731ac4aebef462da8717d3",60,"M","norsk","Oslo","Nordlending","norsk","Phd","N",10,"introItems",501,2,19541
"151060416114d93a34ee731ac4aebef462da8717d3",60,"M","norsk","Oslo","Nordlending","norsk","Phd","N",11,"introItems",502,1,9284
"151060416114d93a34ee731ac4aebef462da8717d3",60,"M","norsk","Oslo","Nordlending","norsk","Phd","N",12,"introItems",503,2,16898
"151060416114d93a34ee731ac4aebef462da8717d3",60,"M","norsk","Oslo","Nordlending","norsk","Phd","N",13,"introItems",504,1,8492
"151060416114d93a34ee731ac4aebef462da8717d3",60,"M","norsk","Oslo","Nordlending","norsk","Phd","N",14,"introItems",505,1,4195
"151060416114d93a34ee731ac4aebef462da8717d3",60,"M","norsk","Oslo","Nordlending","norsk","Phd","N",199,"BF",321,1,6995
"151060416114d93a34ee731ac4aebef462da8717d3",60,"M","norsk","Oslo","Nordlending","norsk","Phd","N",85,"shortSubjectnoI",25,2,20062
"151060416114d93a34ee731ac4aebef462da8717d3",60,"M","norsk","Oslo","Nordlending","norsk","Phd","N",209,"BF",332,1,8509
"151060416114d93a34ee731ac4aebef462da8717d3",60,"M","norsk","Oslo","Nordlending","norsk","Phd","N",48,"longFordiNoI",8,1,9817
"151060416114d93a34ee731ac4aebef462da8717d3",60,"M","norsk","Oslo","Nordlending","norsk","Phd","N",198,"BF",320,1,4886
"151060416114d93a34ee731ac4aebef462da8717d3",60,"M","norsk","Oslo","Nordlending","norsk","Phd","N",151,"shortAdjunctNoI",39,4,13759
"151060416114d93a34ee731ac4aebef462da8717d3",60,"M","norsk","Oslo","Nordlending","norsk","Phd","N",213,"gf",204,5,12986
