subject,time,order,condition,item,rating,RT,age,gender,motherTongue,dialekt,parents,growUp,highestEducation,priorLing,zscores
6052634c2dfb4cc3027231daf46a7764,1510048947,71,ShortNaarNoIsl,32,7,9122,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,1.47902791656373
6052634c2dfb4cc3027231daf46a7764,1510048947,76,LongNaarNoIsl,33,3,16930,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,-0.226381823963836
6052634c2dfb4cc3027231daf46a7764,1510048947,280,BF,306,6,7999,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,1.05267548143184
6052634c2dfb4cc3027231daf46a7764,1510048947,230,LongSubjectIsl,103,4,10174,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,0.199970611168055
6052634c2dfb4cc3027231daf46a7764,1510048947,290,BF,316,1,6939,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,-1.07908669422762
6052634c2dfb4cc3027231daf46a7764,1510048947,150,LongAdjunctIsl,55,1,15954,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,-1.07908669422762
6052634c2dfb4cc3027231daf46a7764,1510048947,16,localTop,602,1,9084,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,-1.07908669422762
6052634c2dfb4cc3027231daf46a7764,1510048947,22,longWhetherIsla,17,4,12492,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,0.199970611168055
6052634c2dfb4cc3027231daf46a7764,1510048947,172,LongAdjunctNoIsl,61,5,14355,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,0.626323046299946
6052634c2dfb4cc3027231daf46a7764,1510048947,297,BF,323,3,11899,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,-0.226381823963836
6052634c2dfb4cc3027231daf46a7764,1510048947,247,ShortSubjectNoIsl,109,6,9376,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,1.05267548143184
6052634c2dfb4cc3027231daf46a7764,1510048947,285,BF,311,3,14528,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,-0.226381823963836
6052634c2dfb4cc3027231daf46a7764,1510048947,39,shortWhetherNoI,22,6,9977,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,1.05267548143184
6052634c2dfb4cc3027231daf46a7764,1510048947,118,LongNaarIsl,43,1,6393,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,-1.07908669422762
6052634c2dfb4cc3027231daf46a7764,1510048947,303,BF,329,1,7832,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,-1.07908669422762
6052634c2dfb4cc3027231daf46a7764,1510048947,145,ShortAdjunctIsl,54,5,9398,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,0.626323046299946
6052634c2dfb4cc3027231daf46a7764,1510048947,309,BF,203,1,12521,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,-1.07908669422762
6052634c2dfb4cc3027231daf46a7764,1510048947,268,LongSubjectNoIsl,118,6,16097,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,1.05267548143184
6052634c2dfb4cc3027231daf46a7764,1510048947,199,ShortAdjunctNoIsl,69,5,17784,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,0.626323046299946
6052634c2dfb4cc3027231daf46a7764,1510048947,296,BF,322,1,9095,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,-1.07908669422762
6052634c2dfb4cc3027231daf46a7764,1510048947,225,ShortSubjectIsl,100,6,9624,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,1.05267548143184
6052634c2dfb4cc3027231daf46a7764,1510048947,286,BF,312,1,9561,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,-1.07908669422762
6052634c2dfb4cc3027231daf46a7764,1510048947,65,ShortNaarIsl,30,5,6120,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,0.626323046299946
6052634c2dfb4cc3027231daf46a7764,1510048947,87,ShortNaarNoIsl,36,6,8621,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,1.05267548143184
6052634c2dfb4cc3027231daf46a7764,1510048947,304,BF,331,1,9879,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,-1.07908669422762
6052634c2dfb4cc3027231daf46a7764,1510048947,92,LongNaarNoIsl,37,6,6599,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,1.05267548143184
6052634c2dfb4cc3027231daf46a7764,1510048947,276,BF,302,1,7495,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,-1.07908669422762
6052634c2dfb4cc3027231daf46a7764,1510048947,262,LongSubjectIsl,116,1,8004,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,-1.07908669422762
6052634c2dfb4cc3027231daf46a7764,1510048947,182,LongAdjunctIsl,63,5,9160,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,0.626323046299946
6052634c2dfb4cc3027231daf46a7764,1510048947,314,BF,208,1,6745,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,-1.07908669422762
6052634c2dfb4cc3027231daf46a7764,1510048947,204,LongAdjunctNoIsl,71,5,9557,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,0.626323046299946
6052634c2dfb4cc3027231daf46a7764,1510048947,294,BF,320,1,4547,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,-1.07908669422762
6052634c2dfb4cc3027231daf46a7764,1510048947,263,ShortSubjectNoIsl,117,2,9652,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,-0.652734259095727
6052634c2dfb4cc3027231daf46a7764,1510048947,17,localTop,603,1,8548,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,-1.07908669422762
6052634c2dfb4cc3027231daf46a7764,1510048947,70,LongNaarIsl,31,6,8123,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,1.05267548143184
6052634c2dfb4cc3027231daf46a7764,1510048947,193,ShortAdjunctIsl,66,6,10250,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,1.05267548143184
6052634c2dfb4cc3027231daf46a7764,1510048947,300,BF,326,1,9990,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,-1.07908669422762
6052634c2dfb4cc3027231daf46a7764,1510048947,236,LongSubjectNoIsl,106,5,8733,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,0.626323046299946
6052634c2dfb4cc3027231daf46a7764,1510048947,277,BF,303,3,10189,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,-0.226381823963836
6052634c2dfb4cc3027231daf46a7764,1510048947,28,longWhetherNoI,19,5,10517,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,0.626323046299946
6052634c2dfb4cc3027231daf46a7764,1510048947,183,ShortAdjunctNoIsl,64,6,15938,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,1.05267548143184
6052634c2dfb4cc3027231daf46a7764,1510048947,305,BF,332,1,7515,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,-1.07908669422762
6052634c2dfb4cc3027231daf46a7764,1510048947,273,ShortSubjectIsl,120,7,7450,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,1.47902791656373
6052634c2dfb4cc3027231daf46a7764,1510048947,298,BF,324,1,4311,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,-1.07908669422762
6052634c2dfb4cc3027231daf46a7764,1510048947,49,shortWhetherIsl,24,6,9628,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,1.05267548143184
6052634c2dfb4cc3027231daf46a7764,1510048947,129,ShortNaarIsl,48,5,8052,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,0.626323046299946
6052634c2dfb4cc3027231daf46a7764,1510048947,310,BF,204,2,5705,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,-0.652734259095727
6052634c2dfb4cc3027231daf46a7764,1510048947,55,ShortNaarNoIsl,26,3,11844,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,-0.226381823963836
6052634c2dfb4cc3027231daf46a7764,1510048947,311,BF,205,1,8271,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,-1.07908669422762
6052634c2dfb4cc3027231daf46a7764,1510048947,60,LongNaarNoIsl,28,6,16528,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,1.05267548143184
6052634c2dfb4cc3027231daf46a7764,1510048947,214,LongSubjectIsl,97,2,15414,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,-0.652734259095727
6052634c2dfb4cc3027231daf46a7764,1510048947,307,BF,201,1,5377,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,-1.07908669422762
6052634c2dfb4cc3027231daf46a7764,1510048947,166,LongAdjunctIsl,59,4,15643,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,0.199970611168055
6052634c2dfb4cc3027231daf46a7764,1510048947,301,BF,327,4,23937,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,0.199970611168055
6052634c2dfb4cc3027231daf46a7764,1510048947,38,longWhetherIsla,21,4,5842,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,0.199970611168055
6052634c2dfb4cc3027231daf46a7764,1510048947,140,LongAdjunctNoIsl,53,4,12755,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,0.199970611168055
6052634c2dfb4cc3027231daf46a7764,1510048947,282,BF,308,4,26128,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,0.199970611168055
6052634c2dfb4cc3027231daf46a7764,1510048947,231,ShortSubjectNoIsl,104,5,37578,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,0.626323046299946
6052634c2dfb4cc3027231daf46a7764,1510048947,299,BF,325,2,4921,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,-0.652734259095727
6052634c2dfb4cc3027231daf46a7764,1510048947,23,shortWhetherNoI,18,2,12838,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,-0.652734259095727
6052634c2dfb4cc3027231daf46a7764,1510048947,18,localTop,604,3,8332,23,M,norsk,Trondheim,norsk,norsk,videregí«ende,N,-0.226381823963836
6280c81bd26b9836a8a9a31890b73e7b,1509981928,10,introItems,501,4,11726,28,F,norsk,Sunnhordland,norsk,norsk,master,N,0.0924312109377553
6280c81bd26b9836a8a9a31890b73e7b,1509981928,11,introItems,502,1,5583,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-1.11272957782759
6280c81bd26b9836a8a9a31890b73e7b,1509981928,12,introItems,503,2,10579,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-0.71100931490581
6280c81bd26b9836a8a9a31890b73e7b,1509981928,13,introItems,504,1,7953,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-1.11272957782759
6280c81bd26b9836a8a9a31890b73e7b,1509981928,14,introItems,505,7,3116,28,F,norsk,Sunnhordland,norsk,norsk,master,N,1.2975919997031
6280c81bd26b9836a8a9a31890b73e7b,1509981928,168,LongAdjunctNoIsl,60,6,16832,28,F,norsk,Sunnhordland,norsk,norsk,master,N,0.895871736781321
6280c81bd26b9836a8a9a31890b73e7b,1509981928,285,BF,311,2,14404,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-0.71100931490581
6280c81bd26b9836a8a9a31890b73e7b,1509981928,99,ShortNaarNoIsl,39,7,7034,28,F,norsk,Sunnhordland,norsk,norsk,master,N,1.2975919997031
6280c81bd26b9836a8a9a31890b73e7b,1509981928,294,BF,320,1,3917,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-1.11272957782759
6280c81bd26b9836a8a9a31890b73e7b,1509981928,109,ShortNaarIsl,41,7,4861,28,F,norsk,Sunnhordland,norsk,norsk,master,N,1.2975919997031
6280c81bd26b9836a8a9a31890b73e7b,1509981928,205,ShortAdjunctIsl,71,7,5262,28,F,norsk,Sunnhordland,norsk,norsk,master,N,1.2975919997031
6280c81bd26b9836a8a9a31890b73e7b,1509981928,296,BF,322,1,5066,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-1.11272957782759
6280c81bd26b9836a8a9a31890b73e7b,1509981928,146,LongAdjunctIsl,54,1,6004,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-1.11272957782759
6280c81bd26b9836a8a9a31890b73e7b,1509981928,305,BF,332,1,7883,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-1.11272957782759
6280c81bd26b9836a8a9a31890b73e7b,1509981928,66,LongNaarIsl,30,3,13868,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-0.309289051984028
6280c81bd26b9836a8a9a31890b73e7b,1509981928,195,ShortAdjunctNoIsl,68,7,7475,28,F,norsk,Sunnhordland,norsk,norsk,master,N,1.2975919997031
6280c81bd26b9836a8a9a31890b73e7b,1509981928,280,BF,306,2,5922,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-0.71100931490581
6280c81bd26b9836a8a9a31890b73e7b,1509981928,104,LongNaarNoIsl,40,5,5176,28,F,norsk,Sunnhordland,norsk,norsk,master,N,0.494151473859538
6280c81bd26b9836a8a9a31890b73e7b,1509981928,282,BF,308,2,10231,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-0.71100931490581
6280c81bd26b9836a8a9a31890b73e7b,1509981928,136,LongAdjunctNoIsl,52,4,8035,28,F,norsk,Sunnhordland,norsk,norsk,master,N,0.0924312109377553
6280c81bd26b9836a8a9a31890b73e7b,1509981928,242,LongSubjectIsl,107,1,5469,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-1.11272957782759
6280c81bd26b9836a8a9a31890b73e7b,1509981928,298,BF,324,1,3581,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-1.11272957782759
6280c81bd26b9836a8a9a31890b73e7b,1509981928,115,ShortNaarNoIsl,43,7,5357,28,F,norsk,Sunnhordland,norsk,norsk,master,N,1.2975919997031
6280c81bd26b9836a8a9a31890b73e7b,1509981928,279,BF,305,4,3506,28,F,norsk,Sunnhordland,norsk,norsk,master,N,0.0924312109377553
6280c81bd26b9836a8a9a31890b73e7b,1509981928,221,ShortSubjectIsl,99,7,5382,28,F,norsk,Sunnhordland,norsk,norsk,master,N,1.2975919997031
6280c81bd26b9836a8a9a31890b73e7b,1509981928,125,ShortNaarIsl,46,7,7817,28,F,norsk,Sunnhordland,norsk,norsk,master,N,1.2975919997031
6280c81bd26b9836a8a9a31890b73e7b,1509981928,293,BF,319,1,3829,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-1.11272957782759
6280c81bd26b9836a8a9a31890b73e7b,1509981928,173,ShortAdjunctIsl,61,7,6913,28,F,norsk,Sunnhordland,norsk,norsk,master,N,1.2975919997031
6280c81bd26b9836a8a9a31890b73e7b,1509981928,309,BF,203,1,8189,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-1.11272957782759
6280c81bd26b9836a8a9a31890b73e7b,1509981928,178,LongAdjunctIsl,62,1,9533,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-1.11272957782759
6280c81bd26b9836a8a9a31890b73e7b,1509981928,18,localTop,604,7,6476,28,F,norsk,Sunnhordland,norsk,norsk,master,N,1.2975919997031
6280c81bd26b9836a8a9a31890b73e7b,1509981928,130,LongNaarIsl,48,5,4657,28,F,norsk,Sunnhordland,norsk,norsk,master,N,0.494151473859538
6280c81bd26b9836a8a9a31890b73e7b,1509981928,264,LongSubjectNoIsl,117,4,5419,28,F,norsk,Sunnhordland,norsk,norsk,master,N,0.0924312109377553
6280c81bd26b9836a8a9a31890b73e7b,1509981928,281,BF,307,1,6041,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-1.11272957782759
6280c81bd26b9836a8a9a31890b73e7b,1509981928,163,ShortAdjunctNoIsl,59,7,10300,28,F,norsk,Sunnhordland,norsk,norsk,master,N,1.2975919997031
6280c81bd26b9836a8a9a31890b73e7b,1509981928,288,BF,314,2,4072,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-0.71100931490581
6280c81bd26b9836a8a9a31890b73e7b,1509981928,88,LongNaarNoIsl,36,2,8058,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-0.71100931490581
6280c81bd26b9836a8a9a31890b73e7b,1509981928,243,ShortSubjectNoIsl,108,7,4489,28,F,norsk,Sunnhordland,norsk,norsk,master,N,1.2975919997031
6280c81bd26b9836a8a9a31890b73e7b,1509981928,306,BF,213,1,3466,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-1.11272957782759
6280c81bd26b9836a8a9a31890b73e7b,1509981928,152,LongAdjunctNoIsl,56,5,6410,28,F,norsk,Sunnhordland,norsk,norsk,master,N,0.494151473859538
6280c81bd26b9836a8a9a31890b73e7b,1509981928,303,BF,329,1,3396,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-1.11272957782759
6280c81bd26b9836a8a9a31890b73e7b,1509981928,226,LongSubjectIsl,100,1,4439,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-1.11272957782759
6280c81bd26b9836a8a9a31890b73e7b,1509981928,51,ShortNaarNoIsl,25,7,3786,28,F,norsk,Sunnhordland,norsk,norsk,master,N,1.2975919997031
6280c81bd26b9836a8a9a31890b73e7b,1509981928,276,BF,302,1,4284,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-1.11272957782759
6280c81bd26b9836a8a9a31890b73e7b,1509981928,253,ShortSubjectIsl,110,6,7152,28,F,norsk,Sunnhordland,norsk,norsk,master,N,0.895871736781321
6280c81bd26b9836a8a9a31890b73e7b,1509981928,311,BF,205,1,8967,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-1.11272957782759
6280c81bd26b9836a8a9a31890b73e7b,1509981928,77,ShortNaarIsl,33,7,5107,28,F,norsk,Sunnhordland,norsk,norsk,master,N,1.2975919997031
6280c81bd26b9836a8a9a31890b73e7b,1509981928,141,ShortAdjunctIsl,53,6,8132,28,F,norsk,Sunnhordland,norsk,norsk,master,N,0.895871736781321
6280c81bd26b9836a8a9a31890b73e7b,1509981928,287,BF,313,1,2979,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-1.11272957782759
6280c81bd26b9836a8a9a31890b73e7b,1509981928,162,LongAdjunctIsl,58,2,6548,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-0.71100931490581
6280c81bd26b9836a8a9a31890b73e7b,1509981928,312,BF,206,1,5869,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-1.11272957782759
6280c81bd26b9836a8a9a31890b73e7b,1509981928,50,longWhetherIsla,24,2,4285,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-0.71100931490581
6280c81bd26b9836a8a9a31890b73e7b,1509981928,82,LongNaarIsl,34,2,6932,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-0.71100931490581
6280c81bd26b9836a8a9a31890b73e7b,1509981928,308,BF,202,1,3753,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-1.11272957782759
6280c81bd26b9836a8a9a31890b73e7b,1509981928,232,LongSubjectNoIsl,104,3,6214,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-0.309289051984028
6280c81bd26b9836a8a9a31890b73e7b,1509981928,15,localTop,601,6,4942,28,F,norsk,Sunnhordland,norsk,norsk,master,N,0.895871736781321
6280c81bd26b9836a8a9a31890b73e7b,1509981928,179,ShortAdjunctNoIsl,63,7,6893,28,F,norsk,Sunnhordland,norsk,norsk,master,N,1.2975919997031
6280c81bd26b9836a8a9a31890b73e7b,1509981928,277,BF,303,4,5822,28,F,norsk,Sunnhordland,norsk,norsk,master,N,0.0924312109377553
6280c81bd26b9836a8a9a31890b73e7b,1509981928,56,LongNaarNoIsl,26,6,4779,28,F,norsk,Sunnhordland,norsk,norsk,master,N,0.895871736781321
6280c81bd26b9836a8a9a31890b73e7b,1509981928,19,shortWhetherNoI,17,6,5042,28,F,norsk,Sunnhordland,norsk,norsk,master,N,0.895871736781321
6280c81bd26b9836a8a9a31890b73e7b,1509981928,289,BF,315,1,5990,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-1.11272957782759
6280c81bd26b9836a8a9a31890b73e7b,1509981928,29,shortWhetherIsl,19,5,7550,28,F,norsk,Sunnhordland,norsk,norsk,master,N,0.494151473859538
6280c81bd26b9836a8a9a31890b73e7b,1509981928,290,BF,316,1,3988,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-1.11272957782759
6280c81bd26b9836a8a9a31890b73e7b,1509981928,24,longWhetherNoI,18,6,5765,28,F,norsk,Sunnhordland,norsk,norsk,master,N,0.895871736781321
6280c81bd26b9836a8a9a31890b73e7b,1509981928,211,ShortSubjectNoIsl,97,6,7432,28,F,norsk,Sunnhordland,norsk,norsk,master,N,0.895871736781321
6280c81bd26b9836a8a9a31890b73e7b,1509981928,297,BF,323,3,5309,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-0.309289051984028
6280c81bd26b9836a8a9a31890b73e7b,1509981928,184,LongAdjunctNoIsl,64,1,4830,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-1.11272957782759
6280c81bd26b9836a8a9a31890b73e7b,1509981928,284,BF,310,1,3637,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-1.11272957782759
6280c81bd26b9836a8a9a31890b73e7b,1509981928,258,LongSubjectIsl,113,1,6359,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-1.11272957782759
6280c81bd26b9836a8a9a31890b73e7b,1509981928,67,ShortNaarNoIsl,31,7,6430,28,F,norsk,Sunnhordland,norsk,norsk,master,N,1.2975919997031
6280c81bd26b9836a8a9a31890b73e7b,1509981928,307,BF,201,1,3371,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-1.11272957782759
6280c81bd26b9836a8a9a31890b73e7b,1509981928,237,ShortSubjectIsl,106,7,4201,28,F,norsk,Sunnhordland,norsk,norsk,master,N,1.2975919997031
6280c81bd26b9836a8a9a31890b73e7b,1509981928,299,BF,325,2,3902,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-0.71100931490581
6280c81bd26b9836a8a9a31890b73e7b,1509981928,93,ShortNaarIsl,37,7,5422,28,F,norsk,Sunnhordland,norsk,norsk,master,N,1.2975919997031
6280c81bd26b9836a8a9a31890b73e7b,1509981928,157,ShortAdjunctIsl,57,7,3693,28,F,norsk,Sunnhordland,norsk,norsk,master,N,1.2975919997031
6280c81bd26b9836a8a9a31890b73e7b,1509981928,286,BF,312,5,7575,28,F,norsk,Sunnhordland,norsk,norsk,master,N,0.494151473859538
6280c81bd26b9836a8a9a31890b73e7b,1509981928,210,LongAdjunctIsl,72,6,4560,28,F,norsk,Sunnhordland,norsk,norsk,master,N,0.895871736781321
6280c81bd26b9836a8a9a31890b73e7b,1509981928,314,BF,208,7,6789,28,F,norsk,Sunnhordland,norsk,norsk,master,N,1.2975919997031
6280c81bd26b9836a8a9a31890b73e7b,1509981928,98,LongNaarIsl,38,4,7225,28,F,norsk,Sunnhordland,norsk,norsk,master,N,0.0924312109377553
6280c81bd26b9836a8a9a31890b73e7b,1509981928,248,LongSubjectNoIsl,109,5,6401,28,F,norsk,Sunnhordland,norsk,norsk,master,N,0.494151473859538
6280c81bd26b9836a8a9a31890b73e7b,1509981928,292,BF,318,1,4256,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-1.11272957782759
6280c81bd26b9836a8a9a31890b73e7b,1509981928,147,ShortAdjunctNoIsl,55,6,7621,28,F,norsk,Sunnhordland,norsk,norsk,master,N,0.895871736781321
6280c81bd26b9836a8a9a31890b73e7b,1509981928,16,localTop,602,3,5096,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-0.309289051984028
6280c81bd26b9836a8a9a31890b73e7b,1509981928,72,LongNaarNoIsl,32,4,4783,28,F,norsk,Sunnhordland,norsk,norsk,master,N,0.0924312109377553
6280c81bd26b9836a8a9a31890b73e7b,1509981928,295,BF,321,1,3404,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-1.11272957782759
6280c81bd26b9836a8a9a31890b73e7b,1509981928,227,ShortSubjectNoIsl,103,7,4543,28,F,norsk,Sunnhordland,norsk,norsk,master,N,1.2975919997031
6280c81bd26b9836a8a9a31890b73e7b,1509981928,200,LongAdjunctNoIsl,69,2,6768,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-0.71100931490581
6280c81bd26b9836a8a9a31890b73e7b,1509981928,300,BF,326,2,5019,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-0.71100931490581
6280c81bd26b9836a8a9a31890b73e7b,1509981928,274,LongSubjectIsl,120,1,5149,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-1.11272957782759
6280c81bd26b9836a8a9a31890b73e7b,1509981928,283,BF,309,1,3469,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-1.11272957782759
6280c81bd26b9836a8a9a31890b73e7b,1509981928,83,ShortNaarNoIsl,35,6,3750,28,F,norsk,Sunnhordland,norsk,norsk,master,N,0.895871736781321
6280c81bd26b9836a8a9a31890b73e7b,1509981928,269,ShortSubjectIsl,118,7,4911,28,F,norsk,Sunnhordland,norsk,norsk,master,N,1.2975919997031
6280c81bd26b9836a8a9a31890b73e7b,1509981928,301,BF,327,5,4896,28,F,norsk,Sunnhordland,norsk,norsk,master,N,0.494151473859538
6280c81bd26b9836a8a9a31890b73e7b,1509981928,61,ShortNaarIsl,28,7,3986,28,F,norsk,Sunnhordland,norsk,norsk,master,N,1.2975919997031
6280c81bd26b9836a8a9a31890b73e7b,1509981928,291,BF,317,1,3368,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-1.11272957782759
6280c81bd26b9836a8a9a31890b73e7b,1509981928,189,ShortAdjunctIsl,65,7,4906,28,F,norsk,Sunnhordland,norsk,norsk,master,N,1.2975919997031
6280c81bd26b9836a8a9a31890b73e7b,1509981928,194,LongAdjunctIsl,66,5,8879,28,F,norsk,Sunnhordland,norsk,norsk,master,N,0.494151473859538
6280c81bd26b9836a8a9a31890b73e7b,1509981928,310,BF,204,1,3336,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-1.11272957782759
6280c81bd26b9836a8a9a31890b73e7b,1509981928,34,longWhetherIsla,20,2,4423,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-0.71100931490581
6280c81bd26b9836a8a9a31890b73e7b,1509981928,313,BF,207,1,5664,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-1.11272957782759
6280c81bd26b9836a8a9a31890b73e7b,1509981928,114,LongNaarIsl,42,5,5320,28,F,norsk,Sunnhordland,norsk,norsk,master,N,0.494151473859538
6280c81bd26b9836a8a9a31890b73e7b,1509981928,216,LongSubjectNoIsl,98,5,7296,28,F,norsk,Sunnhordland,norsk,norsk,master,N,0.494151473859538
6280c81bd26b9836a8a9a31890b73e7b,1509981928,302,BF,328,2,4427,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-0.71100931490581
6280c81bd26b9836a8a9a31890b73e7b,1509981928,131,ShortAdjunctNoIsl,50,7,6265,28,F,norsk,Sunnhordland,norsk,norsk,master,N,1.2975919997031
6280c81bd26b9836a8a9a31890b73e7b,1509981928,278,BF,304,1,3610,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-1.11272957782759
6280c81bd26b9836a8a9a31890b73e7b,1509981928,120,LongNaarNoIsl,45,4,9402,28,F,norsk,Sunnhordland,norsk,norsk,master,N,0.0924312109377553
6280c81bd26b9836a8a9a31890b73e7b,1509981928,35,shortWhetherNoI,21,5,7208,28,F,norsk,Sunnhordland,norsk,norsk,master,N,0.494151473859538
6280c81bd26b9836a8a9a31890b73e7b,1509981928,275,BF,301,1,2573,28,F,norsk,Sunnhordland,norsk,norsk,master,N,-1.11272957782759
6280c81bd26b9836a8a9a31890b73e7b,1509981928,45,shortWhetherIsl,23,7,4477,28,F,norsk,Sunnhordland,norsk,norsk,master,N,1.2975919997031
